Rt_GeneID_curateA,Rt_GeneID_curateB,assays
ENSRNOG00000008000,ENSRNOG00000058545,1
ENSRNOG00000008005,ENSRNOG00000002940,2
ENSRNOG00000008005,ENSRNOG00000008234,1
ENSRNOG00000008005,ENSRNOG00000020893,1
ENSRNOG00000008005,ENSRNOG00000023456,1
ENSRNOG00000008005,ENSRNOG00000024338,1
ENSRNOG00000008005,ENSRNOG00000026981,2
ENSRNOG00000008005,ENSRNOG00000043053,1
ENSRNOG00000008015,ENSRNOG00000000561,2
ENSRNOG00000008015,ENSRNOG00000001704,1
ENSRNOG00000008015,ENSRNOG00000004925,1
ENSRNOG00000008015,ENSRNOG00000007492,1
ENSRNOG00000008015,ENSRNOG00000008338,1
ENSRNOG00000008015,ENSRNOG00000009284,1
ENSRNOG00000008015,ENSRNOG00000011150,1
ENSRNOG00000008015,ENSRNOG00000013721,1
ENSRNOG00000008015,ENSRNOG00000018276,1
ENSRNOG00000008015,ENSRNOG00000020660,1
ENSRNOG00000008015,ENSRNOG00000023484,1
ENSRNOG00000008015,ENSRNOG00000037897,1
ENSRNOG00000008015,ENSRNOG00000046851,1
ENSRNOG00000008015,ENSRNOG00000052814,1
ENSRNOG00000008015,ENSRNOG00000061527,1
ENSRNOG00000008016,ENSRNOG00000004760,1
ENSRNOG00000008016,ENSRNOG00000016321,1
ENSRNOG00000008016,ENSRNOG00000018184,1
ENSRNOG00000008016,ENSRNOG00000018338,2
ENSRNOG00000008016,ENSRNOG00000020130,1
ENSRNOG00000008016,ENSRNOG00000032590,2
ENSRNOG00000008016,ENSRNOG00000037483,1
ENSRNOG00000008016,ENSRNOG00000053317,1
ENSRNOG00000008022,ENSRNOG00000002579,1
ENSRNOG00000008022,ENSRNOG00000005470,1
ENSRNOG00000008022,ENSRNOG00000006499,2
ENSRNOG00000008022,ENSRNOG00000009568,1
ENSRNOG00000008022,ENSRNOG00000012944,1
ENSRNOG00000008022,ENSRNOG00000016408,1
ENSRNOG00000008022,ENSRNOG00000028063,1
ENSRNOG00000008022,ENSRNOG00000031033,1
ENSRNOG00000008024,ENSRNOG00000002185,1
ENSRNOG00000008024,ENSRNOG00000007152,1
ENSRNOG00000008024,ENSRNOG00000013281,1
ENSRNOG00000008024,ENSRNOG00000025539,1
ENSRNOG00000008025,ENSRNOG00000012957,1
ENSRNOG00000008025,ENSRNOG00000051691,1
ENSRNOG00000008026,ENSRNOG00000003704,1
ENSRNOG00000008026,ENSRNOG00000012918,1
ENSRNOG00000008026,ENSRNOG00000020652,1
ENSRNOG00000008034,ENSRNOG00000008885,1
ENSRNOG00000008034,ENSRNOG00000010852,1
ENSRNOG00000008034,ENSRNOG00000011887,1
ENSRNOG00000008034,ENSRNOG00000014320,1
ENSRNOG00000008034,ENSRNOG00000019810,1
ENSRNOG00000008035,ENSRNOG00000007629,1
ENSRNOG00000008035,ENSRNOG00000025994,1
ENSRNOG00000008035,ENSRNOG00000043375,1
ENSRNOG00000008035,ENSRNOG00000047427,1
ENSRNOG00000008035,ENSRNOG00000049784,1
ENSRNOG00000008035,ENSRNOG00000054989,1
ENSRNOG00000008037,ENSRNOG00000001069,2
ENSRNOG00000008037,ENSRNOG00000014350,1
ENSRNOG00000008037,ENSRNOG00000018212,1
ENSRNOG00000008037,ENSRNOG00000018606,1
ENSRNOG00000008037,ENSRNOG00000020730,1
ENSRNOG00000008037,ENSRNOG00000054314,1
ENSRNOG00000008037,ENSRNOG00000054890,1
ENSRNOG00000008039,ENSRNOG00000004402,1
ENSRNOG00000008039,ENSRNOG00000020057,1
ENSRNOG00000008039,ENSRNOG00000025278,1
ENSRNOG00000008039,ENSRNOG00000053923,1
ENSRNOG00000008040,ENSRNOG00000071101,2
ENSRNOG00000008045,ENSRNOG00000034200,1
ENSRNOG00000008048,ENSRNOG00000008274,1
ENSRNOG00000008048,ENSRNOG00000010663,1
ENSRNOG00000008048,ENSRNOG00000019936,1
ENSRNOG00000008048,ENSRNOG00000071219,1
ENSRNOG00000008049,ENSRNOG00000004760,1
ENSRNOG00000008049,ENSRNOG00000015211,1
ENSRNOG00000008049,ENSRNOG00000024657,1
ENSRNOG00000008049,ENSRNOG00000028586,1
ENSRNOG00000008049,ENSRNOG00000052707,2
ENSRNOG00000008051,ENSRNOG00000026211,1
ENSRNOG00000008051,ENSRNOG00000032590,1
ENSRNOG00000008051,ENSRNOG00000047503,1
ENSRNOG00000008052,ENSRNOG00000000824,1
ENSRNOG00000008052,ENSRNOG00000001173,1
ENSRNOG00000008052,ENSRNOG00000002001,1
ENSRNOG00000008052,ENSRNOG00000006319,2
ENSRNOG00000008052,ENSRNOG00000006803,1
ENSRNOG00000008052,ENSRNOG00000006999,1
ENSRNOG00000008052,ENSRNOG00000007098,1
ENSRNOG00000008052,ENSRNOG00000009156,1
ENSRNOG00000008052,ENSRNOG00000009987,1
ENSRNOG00000008052,ENSRNOG00000012054,1
ENSRNOG00000008052,ENSRNOG00000015736,1
ENSRNOG00000008052,ENSRNOG00000016935,1
ENSRNOG00000008052,ENSRNOG00000019222,2
ENSRNOG00000008052,ENSRNOG00000024428,1
ENSRNOG00000008052,ENSRNOG00000025768,1
ENSRNOG00000008052,ENSRNOG00000027145,1
ENSRNOG00000008052,ENSRNOG00000027739,1
ENSRNOG00000008052,ENSRNOG00000032827,1
ENSRNOG00000008052,ENSRNOG00000049951,1
ENSRNOG00000008052,ENSRNOG00000052707,2
ENSRNOG00000008052,ENSRNOG00000056562,1
ENSRNOG00000008052,ENSRNOG00000058561,1
ENSRNOG00000008052,ENSRNOG00000060528,1
ENSRNOG00000008054,ENSRNOG00000000532,1
ENSRNOG00000008054,ENSRNOG00000003756,1
ENSRNOG00000008054,ENSRNOG00000013491,1
ENSRNOG00000008054,ENSRNOG00000022305,1
ENSRNOG00000008054,ENSRNOG00000022312,1
ENSRNOG00000008054,ENSRNOG00000022540,1
ENSRNOG00000008054,ENSRNOG00000052289,2
ENSRNOG00000008056,ENSRNOG00000001572,1
ENSRNOG00000008056,ENSRNOG00000002001,1
ENSRNOG00000008056,ENSRNOG00000003150,1
ENSRNOG00000008056,ENSRNOG00000004149,1
ENSRNOG00000008056,ENSRNOG00000004563,1
ENSRNOG00000008056,ENSRNOG00000005397,1
ENSRNOG00000008056,ENSRNOG00000006236,1
ENSRNOG00000008056,ENSRNOG00000032231,1
ENSRNOG00000008056,ENSRNOG00000053449,1
ENSRNOG00000008058,ENSRNOG00000010301,1
ENSRNOG00000008058,ENSRNOG00000019124,1
ENSRNOG00000008059,ENSRNOG00000021052,1
ENSRNOG00000008059,ENSRNOG00000039876,1
ENSRNOG00000008059,ENSRNOG00000051688,1
ENSRNOG00000008061,ENSRNOG00000004602,2
ENSRNOG00000008061,ENSRNOG00000017487,1
ENSRNOG00000008061,ENSRNOG00000018986,1
ENSRNOG00000008061,ENSRNOG00000020369,1
ENSRNOG00000008061,ENSRNOG00000037275,1
ENSRNOG00000008061,ENSRNOG00000039832,1
ENSRNOG00000008061,ENSRNOG00000060229,1
ENSRNOG00000008061,ENSRNOG00000060946,1
ENSRNOG00000008063,ENSRNOG00000004760,1
ENSRNOG00000008063,ENSRNOG00000021026,1
ENSRNOG00000008063,ENSRNOG00000025235,1
ENSRNOG00000008065,ENSRNOG00000000783,1
ENSRNOG00000008065,ENSRNOG00000007890,1
ENSRNOG00000008065,ENSRNOG00000008668,1
ENSRNOG00000008065,ENSRNOG00000008825,1
ENSRNOG00000008065,ENSRNOG00000009057,1
ENSRNOG00000008065,ENSRNOG00000012442,2
ENSRNOG00000008065,ENSRNOG00000017003,1
ENSRNOG00000008065,ENSRNOG00000020029,1
ENSRNOG00000008065,ENSRNOG00000022249,1
ENSRNOG00000008065,ENSRNOG00000023334,1
ENSRNOG00000008065,ENSRNOG00000029012,1
ENSRNOG00000008065,ENSRNOG00000031766,1
ENSRNOG00000008065,ENSRNOG00000037850,1
ENSRNOG00000008065,ENSRNOG00000043189,1
ENSRNOG00000008065,ENSRNOG00000046492,1
ENSRNOG00000008065,ENSRNOG00000064852,1
ENSRNOG00000008065,ENSRNOG00000068756,1
ENSRNOG00000008074,ENSRNOG00000009955,1
ENSRNOG00000008074,ENSRNOG00000027238,1
ENSRNOG00000008074,ENSRNOG00000046769,1
ENSRNOG00000008079,ENSRNOG00000014164,1
ENSRNOG00000008079,ENSRNOG00000018408,1
ENSRNOG00000008079,ENSRNOG00000019532,1
ENSRNOG00000008079,ENSRNOG00000043033,1
ENSRNOG00000008079,ENSRNOG00000047134,2
ENSRNOG00000008081,ENSRNOG00000000661,1
ENSRNOG00000008081,ENSRNOG00000005130,1
ENSRNOG00000008081,ENSRNOG00000014137,1
ENSRNOG00000008081,ENSRNOG00000048838,1
ENSRNOG00000008082,ENSRNOG00000001870,1
ENSRNOG00000008082,ENSRNOG00000019174,1
ENSRNOG00000008091,ENSRNOG00000004760,1
ENSRNOG00000008091,ENSRNOG00000010125,1
ENSRNOG00000008091,ENSRNOG00000011461,1
ENSRNOG00000008091,ENSRNOG00000014013,2
ENSRNOG00000008091,ENSRNOG00000026299,2
ENSRNOG00000008091,ENSRNOG00000042289,2
ENSRNOG00000008091,ENSRNOG00000045961,2
ENSRNOG00000008095,ENSRNOG00000001429,1
ENSRNOG00000008095,ENSRNOG00000003613,1
ENSRNOG00000008095,ENSRNOG00000005667,1
ENSRNOG00000008095,ENSRNOG00000007307,1
ENSRNOG00000008095,ENSRNOG00000008668,1
ENSRNOG00000008095,ENSRNOG00000011425,1
ENSRNOG00000008095,ENSRNOG00000013397,1
ENSRNOG00000008095,ENSRNOG00000014288,1
ENSRNOG00000008095,ENSRNOG00000014795,1
ENSRNOG00000008095,ENSRNOG00000014999,1
ENSRNOG00000008095,ENSRNOG00000015095,1
ENSRNOG00000008095,ENSRNOG00000016684,1
ENSRNOG00000008095,ENSRNOG00000025042,1
ENSRNOG00000008095,ENSRNOG00000025076,1
ENSRNOG00000008095,ENSRNOG00000029450,1
ENSRNOG00000008095,ENSRNOG00000032293,1
ENSRNOG00000008098,ENSRNOG00000000852,1
ENSRNOG00000008098,ENSRNOG00000006932,1
ENSRNOG00000008098,ENSRNOG00000007242,2
ENSRNOG00000008098,ENSRNOG00000014999,1
ENSRNOG00000008102,ENSRNOG00000013875,1
ENSRNOG00000008103,ENSRNOG00000007610,1
ENSRNOG00000008103,ENSRNOG00000014999,1
ENSRNOG00000008103,ENSRNOG00000019340,1
ENSRNOG00000008108,ENSRNOG00000004760,1
ENSRNOG00000008108,ENSRNOG00000017157,1
ENSRNOG00000008108,ENSRNOG00000051548,1
ENSRNOG00000008113,ENSRNOG00000002680,1
ENSRNOG00000008113,ENSRNOG00000004316,1
ENSRNOG00000008113,ENSRNOG00000006357,1
ENSRNOG00000008113,ENSRNOG00000010620,1
ENSRNOG00000008113,ENSRNOG00000015105,1
ENSRNOG00000008113,ENSRNOG00000018798,1
ENSRNOG00000008113,ENSRNOG00000020443,1
ENSRNOG00000008113,ENSRNOG00000049641,1
ENSRNOG00000008113,ENSRNOG00000062461,1
ENSRNOG00000008115,ENSRNOG00000003517,1
ENSRNOG00000008115,ENSRNOG00000009354,1
ENSRNOG00000008115,ENSRNOG00000010930,1
ENSRNOG00000008115,ENSRNOG00000013890,1
ENSRNOG00000008115,ENSRNOG00000018483,1
ENSRNOG00000008115,ENSRNOG00000026239,1
ENSRNOG00000008115,ENSRNOG00000036698,2
ENSRNOG00000008115,ENSRNOG00000054508,1
ENSRNOG00000008115,ENSRNOG00000060262,1
ENSRNOG00000008115,ENSRNOG00000068743,1
ENSRNOG00000008117,ENSRNOG00000011254,1
ENSRNOG00000008117,ENSRNOG00000017883,1
ENSRNOG00000008117,ENSRNOG00000021536,1
ENSRNOG00000008117,ENSRNOG00000025100,1
ENSRNOG00000008117,ENSRNOG00000057384,1
ENSRNOG00000008117,ENSRNOG00000070119,1
ENSRNOG00000008121,ENSRNOG00000009173,1
ENSRNOG00000008121,ENSRNOG00000010591,1
ENSRNOG00000008121,ENSRNOG00000011994,1
ENSRNOG00000008121,ENSRNOG00000014027,1
ENSRNOG00000008121,ENSRNOG00000014165,1
ENSRNOG00000008121,ENSRNOG00000015674,2
ENSRNOG00000008121,ENSRNOG00000015753,1
ENSRNOG00000008121,ENSRNOG00000021207,1
ENSRNOG00000008121,ENSRNOG00000026493,1
ENSRNOG00000008121,ENSRNOG00000027099,1
ENSRNOG00000008121,ENSRNOG00000038132,1
ENSRNOG00000008121,ENSRNOG00000047611,1
ENSRNOG00000008121,ENSRNOG00000051563,1
ENSRNOG00000008121,ENSRNOG00000066573,1
ENSRNOG00000008124,ENSRNOG00000022615,1
ENSRNOG00000008129,ENSRNOG00000001517,1
ENSRNOG00000008129,ENSRNOG00000015097,1
ENSRNOG00000008129,ENSRNOG00000016863,1
ENSRNOG00000008129,ENSRNOG00000017606,1
ENSRNOG00000008129,ENSRNOG00000025155,1
ENSRNOG00000008129,ENSRNOG00000026217,1
ENSRNOG00000008129,ENSRNOG00000060603,1
ENSRNOG00000008130,ENSRNOG00000004061,1
ENSRNOG00000008130,ENSRNOG00000017720,1
ENSRNOG00000008130,ENSRNOG00000047088,2
ENSRNOG00000008135,ENSRNOG00000004743,1
ENSRNOG00000008135,ENSRNOG00000008666,1
ENSRNOG00000008135,ENSRNOG00000014999,1
ENSRNOG00000008135,ENSRNOG00000023465,1
ENSRNOG00000008138,ENSRNOG00000066585,2
ENSRNOG00000008140,ENSRNOG00000007443,1
ENSRNOG00000008140,ENSRNOG00000008414,1
ENSRNOG00000008140,ENSRNOG00000012410,1
ENSRNOG00000008140,ENSRNOG00000017277,2
ENSRNOG00000008140,ENSRNOG00000017631,1
ENSRNOG00000008140,ENSRNOG00000017981,1
ENSRNOG00000008140,ENSRNOG00000017986,1
ENSRNOG00000008140,ENSRNOG00000020618,1
ENSRNOG00000008140,ENSRNOG00000020717,1
ENSRNOG00000008140,ENSRNOG00000032307,1
ENSRNOG00000008140,ENSRNOG00000056585,1
ENSRNOG00000008144,ENSRNOG00000003264,2
ENSRNOG00000008144,ENSRNOG00000024533,1
ENSRNOG00000008144,ENSRNOG00000026787,1
ENSRNOG00000008144,ENSRNOG00000027145,1
ENSRNOG00000008144,ENSRNOG00000033372,1
ENSRNOG00000008144,ENSRNOG00000038597,2
ENSRNOG00000008144,ENSRNOG00000058186,1
ENSRNOG00000008145,ENSRNOG00000003208,2
ENSRNOG00000008145,ENSRNOG00000004345,1
ENSRNOG00000008145,ENSRNOG00000004760,1
ENSRNOG00000008145,ENSRNOG00000008924,1
ENSRNOG00000008145,ENSRNOG00000009209,1
ENSRNOG00000008145,ENSRNOG00000009575,1
ENSRNOG00000008145,ENSRNOG00000014589,1
ENSRNOG00000008145,ENSRNOG00000018067,2
ENSRNOG00000008145,ENSRNOG00000018910,1
ENSRNOG00000008145,ENSRNOG00000019322,1
ENSRNOG00000008145,ENSRNOG00000030371,1
ENSRNOG00000008145,ENSRNOG00000038258,1
ENSRNOG00000008145,ENSRNOG00000043186,1
ENSRNOG00000008145,ENSRNOG00000057464,1
ENSRNOG00000008145,ENSRNOG00000066749,2
ENSRNOG00000008156,ENSRNOG00000001880,1
ENSRNOG00000008156,ENSRNOG00000007956,1
ENSRNOG00000008165,ENSRNOG00000008939,1
ENSRNOG00000008165,ENSRNOG00000010897,1
ENSRNOG00000008165,ENSRNOG00000014336,1
ENSRNOG00000008165,ENSRNOG00000031669,1
ENSRNOG00000008165,ENSRNOG00000032178,1
ENSRNOG00000008167,ENSRNOG00000001297,1
ENSRNOG00000008167,ENSRNOG00000017786,1
ENSRNOG00000008167,ENSRNOG00000031766,1
ENSRNOG00000008176,ENSRNOG00000043099,1
ENSRNOG00000008178,ENSRNOG00000004763,1
ENSRNOG00000008178,ENSRNOG00000021871,1
ENSRNOG00000008184,ENSRNOG00000003622,1
ENSRNOG00000008184,ENSRNOG00000013252,1
ENSRNOG00000008184,ENSRNOG00000024221,2
ENSRNOG00000008193,ENSRNOG00000017340,1
ENSRNOG00000008194,ENSRNOG00000020684,1
ENSRNOG00000008194,ENSRNOG00000024093,1
ENSRNOG00000008194,ENSRNOG00000028845,1
ENSRNOG00000008194,ENSRNOG00000043059,1
ENSRNOG00000008194,ENSRNOG00000045626,1
ENSRNOG00000008196,ENSRNOG00000004382,1
ENSRNOG00000008196,ENSRNOG00000005446,1
ENSRNOG00000008196,ENSRNOG00000031325,1
ENSRNOG00000008199,ENSRNOG00000068984,1
ENSRNOG00000008203,ENSRNOG00000003795,1
ENSRNOG00000008203,ENSRNOG00000005165,1
ENSRNOG00000008203,ENSRNOG00000011460,1
ENSRNOG00000008203,ENSRNOG00000012918,1
ENSRNOG00000008203,ENSRNOG00000015675,1
ENSRNOG00000008203,ENSRNOG00000054172,1
ENSRNOG00000008209,ENSRNOG00000003177,1
ENSRNOG00000008209,ENSRNOG00000012609,1
ENSRNOG00000008209,ENSRNOG00000038241,1
ENSRNOG00000008209,ENSRNOG00000038597,1
ENSRNOG00000008210,ENSRNOG00000003329,2
ENSRNOG00000008210,ENSRNOG00000008782,1
ENSRNOG00000008210,ENSRNOG00000042975,1
ENSRNOG00000008212,ENSRNOG00000000010,1
ENSRNOG00000008212,ENSRNOG00000006978,1
ENSRNOG00000008212,ENSRNOG00000007041,1
ENSRNOG00000008212,ENSRNOG00000009664,2
ENSRNOG00000008212,ENSRNOG00000013376,1
ENSRNOG00000008212,ENSRNOG00000021815,1
ENSRNOG00000008212,ENSRNOG00000027350,1
ENSRNOG00000008212,ENSRNOG00000030954,1
ENSRNOG00000008212,ENSRNOG00000033568,1
ENSRNOG00000008212,ENSRNOG00000034234,1
ENSRNOG00000008212,ENSRNOG00000052087,2
ENSRNOG00000008214,ENSRNOG00000005334,1
ENSRNOG00000008214,ENSRNOG00000026226,2
ENSRNOG00000008214,ENSRNOG00000027736,1
ENSRNOG00000008214,ENSRNOG00000034234,2
ENSRNOG00000008215,ENSRNOG00000048509,1
ENSRNOG00000008217,ENSRNOG00000014320,1
ENSRNOG00000008217,ENSRNOG00000016172,1
ENSRNOG00000008217,ENSRNOG00000049782,1
ENSRNOG00000008219,ENSRNOG00000042740,1
ENSRNOG00000008223,ENSRNOG00000004760,1
ENSRNOG00000008223,ENSRNOG00000016919,1
ENSRNOG00000008226,ENSRNOG00000011211,1
ENSRNOG00000008234,ENSRNOG00000008005,1
ENSRNOG00000008234,ENSRNOG00000012054,1
ENSRNOG00000008234,ENSRNOG00000018288,1
ENSRNOG00000008234,ENSRNOG00000021691,1
ENSRNOG00000008234,ENSRNOG00000062981,1
ENSRNOG00000008235,ENSRNOG00000004760,1
ENSRNOG00000008235,ENSRNOG00000019014,1
ENSRNOG00000008236,ENSRNOG00000021261,1
ENSRNOG00000008239,ENSRNOG00000004132,1
ENSRNOG00000008239,ENSRNOG00000008859,1
ENSRNOG00000008239,ENSRNOG00000010344,1
ENSRNOG00000008239,ENSRNOG00000011931,1
ENSRNOG00000008243,ENSRNOG00000010885,1
ENSRNOG00000008243,ENSRNOG00000012702,1
ENSRNOG00000008243,ENSRNOG00000014340,1
ENSRNOG00000008243,ENSRNOG00000014966,1
ENSRNOG00000008243,ENSRNOG00000031431,1
ENSRNOG00000008243,ENSRNOG00000045838,1
ENSRNOG00000008243,ENSRNOG00000070996,1
ENSRNOG00000008244,ENSRNOG00000000981,1
ENSRNOG00000008244,ENSRNOG00000001885,1
ENSRNOG00000008244,ENSRNOG00000010951,1
ENSRNOG00000008244,ENSRNOG00000014511,1
ENSRNOG00000008244,ENSRNOG00000018730,1
ENSRNOG00000008244,ENSRNOG00000021139,1
ENSRNOG00000008244,ENSRNOG00000037567,1
ENSRNOG00000008244,ENSRNOG00000052574,1
ENSRNOG00000008244,ENSRNOG00000069271,1
ENSRNOG00000008246,ENSRNOG00000014293,1
ENSRNOG00000008246,ENSRNOG00000015389,1
ENSRNOG00000008246,ENSRNOG00000042519,1
ENSRNOG00000008246,ENSRNOG00000062454,1
ENSRNOG00000008246,ENSRNOG00000067589,1
ENSRNOG00000008247,ENSRNOG00000012002,1
ENSRNOG00000008247,ENSRNOG00000014999,1
ENSRNOG00000008247,ENSRNOG00000030371,1
ENSRNOG00000008247,ENSRNOG00000055915,1
ENSRNOG00000008249,ENSRNOG00000004760,1
ENSRNOG00000008249,ENSRNOG00000024077,1
ENSRNOG00000008256,ENSRNOG00000004032,1
ENSRNOG00000008256,ENSRNOG00000017786,1
ENSRNOG00000008257,ENSRNOG00000038722,1
ENSRNOG00000008258,ENSRNOG00000001275,2
ENSRNOG00000008258,ENSRNOG00000004132,1
ENSRNOG00000008258,ENSRNOG00000004760,1
ENSRNOG00000008258,ENSRNOG00000007349,1
ENSRNOG00000008258,ENSRNOG00000007683,1
ENSRNOG00000008258,ENSRNOG00000007998,1
ENSRNOG00000008258,ENSRNOG00000009144,1
ENSRNOG00000008258,ENSRNOG00000012240,1
ENSRNOG00000008258,ENSRNOG00000012379,1
ENSRNOG00000008258,ENSRNOG00000015202,2
ENSRNOG00000008258,ENSRNOG00000016362,1
ENSRNOG00000008258,ENSRNOG00000018606,1
ENSRNOG00000008258,ENSRNOG00000021079,1
ENSRNOG00000008258,ENSRNOG00000023053,1
ENSRNOG00000008258,ENSRNOG00000026705,1
ENSRNOG00000008258,ENSRNOG00000026914,1
ENSRNOG00000008258,ENSRNOG00000029545,1
ENSRNOG00000008258,ENSRNOG00000039024,1
ENSRNOG00000008258,ENSRNOG00000043186,2
ENSRNOG00000008258,ENSRNOG00000047686,1
ENSRNOG00000008258,ENSRNOG00000052707,1
ENSRNOG00000008258,ENSRNOG00000065701,1
ENSRNOG00000008264,ENSRNOG00000008688,1
ENSRNOG00000008264,ENSRNOG00000028008,1
ENSRNOG00000008264,ENSRNOG00000068984,1
ENSRNOG00000008270,ENSRNOG00000001130,1
ENSRNOG00000008270,ENSRNOG00000004199,1
ENSRNOG00000008270,ENSRNOG00000008885,1
ENSRNOG00000008270,ENSRNOG00000014836,1
ENSRNOG00000008270,ENSRNOG00000016013,1
ENSRNOG00000008270,ENSRNOG00000016218,1
ENSRNOG00000008270,ENSRNOG00000018118,1
ENSRNOG00000008270,ENSRNOG00000019584,1
ENSRNOG00000008270,ENSRNOG00000051624,1
ENSRNOG00000008271,ENSRNOG00000003213,1
ENSRNOG00000008271,ENSRNOG00000024907,1
ENSRNOG00000008271,ENSRNOG00000042261,1
ENSRNOG00000008271,ENSRNOG00000046487,1
ENSRNOG00000008271,ENSRNOG00000060793,1
ENSRNOG00000008271,ENSRNOG00000062461,1
ENSRNOG00000008271,ENSRNOG00000071219,1
ENSRNOG00000008274,ENSRNOG00000005397,1
ENSRNOG00000008274,ENSRNOG00000008048,1
ENSRNOG00000008274,ENSRNOG00000012952,1
ENSRNOG00000008274,ENSRNOG00000014973,1
ENSRNOG00000008274,ENSRNOG00000017545,1
ENSRNOG00000008274,ENSRNOG00000020376,1
ENSRNOG00000008274,ENSRNOG00000027739,1
ENSRNOG00000008274,ENSRNOG00000050647,1
ENSRNOG00000008274,ENSRNOG00000051170,1
ENSRNOG00000008274,ENSRNOG00000056703,1
ENSRNOG00000008277,ENSRNOG00000001608,1
ENSRNOG00000008277,ENSRNOG00000013165,1
ENSRNOG00000008277,ENSRNOG00000017619,1
ENSRNOG00000008277,ENSRNOG00000020353,1
ENSRNOG00000008278,ENSRNOG00000001156,1
ENSRNOG00000008278,ENSRNOG00000006527,1
ENSRNOG00000008278,ENSRNOG00000028292,1
ENSRNOG00000008278,ENSRNOG00000070171,1
ENSRNOG00000008279,ENSRNOG00000001338,1
ENSRNOG00000008279,ENSRNOG00000010816,1
ENSRNOG00000008279,ENSRNOG00000018066,1
ENSRNOG00000008279,ENSRNOG00000021781,1
ENSRNOG00000008279,ENSRNOG00000022391,1
ENSRNOG00000008283,ENSRNOG00000001682,1
ENSRNOG00000008283,ENSRNOG00000002339,1
ENSRNOG00000008283,ENSRNOG00000004205,1
ENSRNOG00000008283,ENSRNOG00000007284,1
ENSRNOG00000008283,ENSRNOG00000008444,2
ENSRNOG00000008283,ENSRNOG00000010342,1
ENSRNOG00000008283,ENSRNOG00000011009,2
ENSRNOG00000008283,ENSRNOG00000012349,1
ENSRNOG00000008283,ENSRNOG00000013152,1
ENSRNOG00000008283,ENSRNOG00000013411,1
ENSRNOG00000008283,ENSRNOG00000014443,1
ENSRNOG00000008283,ENSRNOG00000014644,1
ENSRNOG00000008283,ENSRNOG00000016302,1
ENSRNOG00000008283,ENSRNOG00000017063,1
ENSRNOG00000008283,ENSRNOG00000017401,1
ENSRNOG00000008283,ENSRNOG00000017417,1
ENSRNOG00000008283,ENSRNOG00000017883,1
ENSRNOG00000008283,ENSRNOG00000020235,1
ENSRNOG00000008283,ENSRNOG00000020412,1
ENSRNOG00000008283,ENSRNOG00000045843,1
ENSRNOG00000008283,ENSRNOG00000046345,1
ENSRNOG00000008283,ENSRNOG00000046502,1
ENSRNOG00000008283,ENSRNOG00000059997,2
ENSRNOG00000008283,ENSRNOG00000062808,1
ENSRNOG00000008283,ENSRNOG00000068378,1
ENSRNOG00000008287,ENSRNOG00000005227,1
ENSRNOG00000008287,ENSRNOG00000010616,1
ENSRNOG00000008287,ENSRNOG00000011009,1
ENSRNOG00000008287,ENSRNOG00000020369,1
ENSRNOG00000008287,ENSRNOG00000064722,1
ENSRNOG00000008291,ENSRNOG00000009402,1
ENSRNOG00000008291,ENSRNOG00000012718,1
ENSRNOG00000008291,ENSRNOG00000019423,1
ENSRNOG00000008291,ENSRNOG00000028557,2
ENSRNOG00000008291,ENSRNOG00000048838,2
ENSRNOG00000008291,ENSRNOG00000055028,1
ENSRNOG00000008296,ENSRNOG00000022921,1
ENSRNOG00000008296,ENSRNOG00000036726,2
ENSRNOG00000008297,ENSRNOG00000003679,1
ENSRNOG00000008297,ENSRNOG00000017857,1
ENSRNOG00000008297,ENSRNOG00000047124,1
ENSRNOG00000008299,ENSRNOG00000001632,1
ENSRNOG00000008299,ENSRNOG00000055564,1
ENSRNOG00000008300,ENSRNOG00000004637,1
ENSRNOG00000008300,ENSRNOG00000004760,1
ENSRNOG00000008300,ENSRNOG00000008374,1
ENSRNOG00000008300,ENSRNOG00000008696,2
ENSRNOG00000008300,ENSRNOG00000016578,1
ENSRNOG00000008300,ENSRNOG00000024338,1
ENSRNOG00000008300,ENSRNOG00000033700,1
ENSRNOG00000008300,ENSRNOG00000036585,1
ENSRNOG00000008300,ENSRNOG00000039207,1
ENSRNOG00000008300,ENSRNOG00000053406,1
ENSRNOG00000008307,ENSRNOG00000001156,1
ENSRNOG00000008307,ENSRNOG00000002771,1
ENSRNOG00000008307,ENSRNOG00000007493,2
ENSRNOG00000008307,ENSRNOG00000017979,1
ENSRNOG00000008307,ENSRNOG00000021475,1
ENSRNOG00000008307,ENSRNOG00000021525,1
ENSRNOG00000008307,ENSRNOG00000027015,1
ENSRNOG00000008307,ENSRNOG00000062721,2
ENSRNOG00000008309,ENSRNOG00000002142,2
ENSRNOG00000008314,ENSRNOG00000009997,1
ENSRNOG00000008316,ENSRNOG00000013262,1
ENSRNOG00000008316,ENSRNOG00000065511,1
ENSRNOG00000008319,ENSRNOG00000038361,1
ENSRNOG00000008320,ENSRNOG00000009954,1
ENSRNOG00000008320,ENSRNOG00000018977,1
ENSRNOG00000008320,ENSRNOG00000022615,1
ENSRNOG00000008320,ENSRNOG00000031033,1
ENSRNOG00000008320,ENSRNOG00000048924,1
ENSRNOG00000008320,ENSRNOG00000049783,1
ENSRNOG00000008329,ENSRNOG00000030688,1
ENSRNOG00000008331,ENSRNOG00000004760,1
ENSRNOG00000008331,ENSRNOG00000004996,1
ENSRNOG00000008331,ENSRNOG00000011800,1
ENSRNOG00000008331,ENSRNOG00000036835,1
